run,day,blue_pop,red_pop,within_blue_trust,within_red_trust,between_trust,total_spawned,total_consumed,z0_spawn,z1_spawn,z2_spawn,z0_cons,z1_cons,z2_cons,z0_blue_cons,z1_blue_cons,z2_blue_cons,z0_red_cons,z1_red_cons,z2_red_cons
6,171,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,172,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,173,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,174,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,175,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,176,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,177,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,178,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,179,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,180,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,181,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,182,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,183,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,184,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,185,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,186,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,187,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,188,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,189,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,190,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,191,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,192,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,193,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,194,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,195,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,196,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,197,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,198,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,199,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,200,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,1,50,50,0.5,0.5,0.5,1200,163,400,400,400,0,89,74,0,89,0,0,0,74
7,2,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,3,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,4,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,5,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,6,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,7,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,8,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,9,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,10,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,11,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,12,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,13,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,14,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,15,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,16,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,17,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,18,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,19,50,50,0.5,0.5,0.5,1200,400,400,400,400,0,200,200,0,200,0,0,0,200
7,20,0,2,0.0,0.5,0.0,1200,182,400,400,400,0,123,59,0,123,0,0,0,59
7,21,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,22,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,23,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,24,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,25,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,26,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,27,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,28,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,29,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,30,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,31,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,32,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,33,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,34,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,35,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,36,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,37,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,38,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,39,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,40,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,41,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,42,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,43,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,44,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,45,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,46,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,47,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,48,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,49,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,50,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,51,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,52,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,53,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,54,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,55,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,56,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,57,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,58,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,59,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,60,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,61,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,62,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,63,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,64,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,65,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,66,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,67,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,68,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,69,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,70,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,71,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,72,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,73,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,74,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,75,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,76,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,77,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,78,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,79,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,80,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,81,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,82,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,83,0,0,0.0,0.0,0.0,492,0,164,164,164,0,0,0,0,0,0,0,0,0
7,84,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,85,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,86,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,87,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,88,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,89,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,90,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,91,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,92,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,93,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,94,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,95,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,96,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,97,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,99,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,100,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,101,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,102,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,103,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,104,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,105,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,106,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,108,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,109,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,110,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,112,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,113,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,114,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,115,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,116,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,117,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,118,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,119,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,120,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,121,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,122,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,123,0,0,0.0,0.0,0.0,33,0,11,11,11,0,0,0,0,0,0,0,0,0
7,124,0,0,0.0,0.0,0.0,414,0,138,138,138,0,0,0,0,0,0,0,0,0
7,125,0,0,0.0,0.0,0.0,1086,0,362,362,362,0,0,0,0,0,0,0,0,0
7,126,0,0,0.0,0.0,0.0,1197,0,399,399,399,0,0,0,0,0,0,0,0,0
7,127,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,128,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,129,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,130,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,131,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,132,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,133,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,134,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,135,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,136,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,137,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,138,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,139,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,140,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,141,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,142,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,143,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,144,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,145,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,146,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,147,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,148,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,149,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,150,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,151,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,152,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,153,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,154,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,155,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,156,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,157,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,158,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,159,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,160,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,161,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,162,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,163,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,164,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,165,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,166,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,167,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,168,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,169,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,170,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,171,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,172,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,173,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,174,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,175,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,176,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,177,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,178,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,179,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,180,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,181,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,182,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,183,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,184,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,185,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,186,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,187,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,188,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,189,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,190,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,191,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,192,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,193,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,194,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,195,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,196,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,197,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,198,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,199,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
7,200,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,1,50,50,0.5,0.5,0.5,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,2,50,50,0.5000199999999996,0.5000199999999996,0.5,1200,179,400,400,400,0,81,98,0,0,98,0,81,0
8,3,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,555,400,400,400,0,355,200,0,0,200,0,355,0
8,4,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,862,400,400,400,0,662,200,0,62,200,0,600,0
8,5,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1000,400,400,400,0,800,200,0,200,200,0,600,0
8,6,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1000,400,400,400,0,800,200,0,200,200,0,600,0
8,7,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1000,400,400,400,0,800,200,0,200,200,0,600,0
8,8,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1000,400,400,400,0,800,200,0,200,200,0,600,0
8,9,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1073,400,400,400,0,873,200,0,200,200,0,673,0
8,10,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1200,400,400,400,0,1000,200,0,200,200,0,800,0
8,11,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1200,400,400,400,0,1000,200,0,200,200,0,800,0
8,12,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1200,400,400,400,0,1000,200,0,200,200,0,800,0
8,13,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1293,400,400,400,0,1093,200,0,200,200,0,893,0
8,14,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,15,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,16,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,17,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,18,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,19,50,50,0.5000199999999996,0.5000399999999993,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,20,12,30,0.5000833333333333,0.5000666666666661,0.5,1200,1400,400,400,400,0,1200,200,0,200,200,0,1000,0
8,21,11,28,0.5,0.500035714285714,0.5,1200,1220,400,400,400,0,1115,105,0,200,105,0,915,0
8,22,11,27,0.5,0.5000370370370368,0.5,1200,822,400,400,400,0,822,0,0,200,0,0,622,0
8,23,10,26,0.5,0.5,0.5,1200,400,400,400,400,0,400,0,0,0,0,0,400,0
8,24,1,13,0.0,0.5,0.5,1200,400,400,400,400,0,400,0,0,0,0,0,400,0
8,25,0,11,0.0,0.5,0.0,1200,400,400,400,400,0,400,0,0,0,0,0,400,0
8,26,0,11,0.0,0.5,0.0,1200,400,400,400,400,0,400,0,0,0,0,0,400,0
8,27,0,11,0.0,0.5,0.0,1200,400,400,400,400,0,400,0,0,0,0,0,400,0
8,28,0,10,0.0,0.5,0.0,1200,308,400,400,400,0,308,0,0,0,0,0,308,0
8,29,0,1,0.0,0.0,0.0,1200,200,400,400,400,0,200,0,0,0,0,0,200,0
8,30,0,1,0.0,0.0,0.0,1200,200,400,400,400,0,200,0,0,0,0,0,200,0
8,31,0,1,0.0,0.0,0.0,1200,200,400,400,400,0,200,0,0,0,0,0,200,0
8,32,0,0,0.0,0.0,0.0,1200,25,400,400,400,0,25,0,0,0,0,0,25,0
8,33,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,34,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,35,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,36,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,37,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,38,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,39,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,40,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,41,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,42,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,43,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,44,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,45,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,46,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,47,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
8,48,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
