run,day,blue_pop,red_pop,within_trust,between_trust,within_blue_trust,within_red_trust,total_spawned,total_consumed,z0_spawn,z1_spawn,z2_spawn,z3_spawn,z4_spawn,z0_cons,z1_cons,z2_cons,z3_cons,z4_cons,z0_blue_cons,z0_red_cons,z1_blue_cons,z1_red_cons,z2_blue_cons,z2_red_cons,z3_blue_cons,z3_red_cons,z4_blue_cons,z4_red_cons,blue_dead,red_dead,blue_born,red_born
80,77,118,0,0.25551209619006193,0.0,0.5110241923801239,0.0,132,19,72,0,60,0,0,0,0,8,1,10,0,0,0,0,8,0,1,0,10,0,-72,19,1,0
80,78,120,0,0.25539215686274475,0.0,0.5107843137254895,0.0,70,28,0,70,0,0,0,15,0,0,6,7,15,0,0,0,0,0,6,0,7,0,-73,19,1,0
80,79,123,0,0.25519125683060073,0.0,0.5103825136612015,0.0,55,33,0,0,0,55,0,3,2,18,10,0,3,0,2,0,18,0,10,0,0,0,-74,19,2,0
80,80,127,0,0.25486814148231435,0.0,0.5097362829646287,0.0,175,15,0,0,120,55,0,2,1,11,1,0,2,0,1,0,11,0,1,0,0,0,-76,19,2,0
80,81,127,0,0.25486814148231435,0.0,0.5097362829646287,0.0,95,24,0,0,0,55,40,0,0,12,5,7,0,0,0,0,12,0,5,0,7,0,-76,19,0,0
80,82,127,0,0.25489938757655256,0.0,0.5097987751531051,0.0,95,41,0,0,0,55,40,0,4,8,22,7,0,0,4,0,8,0,22,0,7,0,-76,19,0,0
80,83,131,0,0.25472695243687576,0.0,0.5094539048737515,0.0,60,29,0,0,60,0,0,0,0,0,13,16,0,0,0,0,0,0,13,0,16,0,-78,19,2,0
80,84,132,0,0.25465533194540796,0.0,0.5093106638908159,0.0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,1,0,0,0,-78,19,1,0
80,85,127,0,0.2550306211723531,0.0,0.5100612423447062,0.0,167,7,72,0,0,55,40,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,-73,19,0,0
80,86,123,0,0.2552179128348657,0.0,0.5104358256697314,0.0,237,11,72,70,0,55,40,0,0,2,7,2,0,0,0,0,2,0,7,0,2,0,-69,19,0,0
80,87,118,0,0.2556714471968706,0.0,0.5113428943937413,0.0,112,33,72,0,0,0,40,0,0,0,6,27,0,0,0,0,0,0,6,0,27,0,-64,19,0,0
80,88,118,0,0.2556714471968706,0.0,0.5113428943937413,0.0,0,9,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,6,0,3,0,-64,19,0,0
80,89,116,0,0.25494752623688144,0.0,0.5098950524737629,0.0,252,19,72,70,0,110,0,8,8,0,3,0,8,0,8,0,0,0,3,0,0,0,-62,19,0,0
80,90,116,0,0.25494752623688144,0.0,0.5098950524737629,0.0,172,7,72,0,60,0,40,0,0,0,3,4,0,0,0,0,0,0,3,0,4,0,-62,19,0,0
80,91,116,0,0.25494752623688144,0.0,0.5098950524737629,0.0,127,3,72,0,0,55,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,-62,19,0,0
80,92,116,0,0.25494752623688144,0.0,0.5098950524737629,0.0,55,14,0,0,0,55,0,6,4,0,0,4,6,0,4,0,0,0,0,0,4,0,-62,19,0,0
80,93,116,0,0.25494752623688144,0.0,0.5098950524737629,0.0,187,6,72,0,60,55,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-62,19,0,0
80,94,116,0,0.25494752623688144,0.0,0.5098950524737629,0.0,165,17,0,70,0,55,40,13,0,2,0,2,13,0,0,0,2,0,0,0,2,0,-62,19,0,0
80,95,117,0,0.2548629531388151,0.0,0.5097259062776301,0.0,167,10,72,0,0,55,40,2,3,0,0,5,2,0,3,0,0,0,0,0,5,0,-62,19,1,0
80,96,118,0,0.25478053020425884,0.0,0.5095610604085177,0.0,115,32,0,0,60,55,0,0,4,0,13,15,0,0,4,0,0,0,13,0,15,0,-62,19,1,0
80,97,122,0,0.2544709388971682,0.0,0.5089418777943364,0.0,127,22,72,0,0,55,0,0,9,0,9,4,0,0,9,0,0,0,9,0,4,0,-63,19,3,0
80,98,120,0,0.2545868347338934,0.0,0.5091736694677867,0.0,55,21,0,0,0,55,0,9,0,12,0,0,9,0,0,0,12,0,0,0,0,0,-61,19,0,0
80,99,118,0,0.2547443140663478,0.0,0.5094886281326956,0.0,267,32,72,0,60,55,80,15,0,3,0,14,15,0,0,0,3,0,0,0,14,0,-57,19,2,0
80,100,119,0,0.2547215496368037,0.0,0.5094430992736074,0.0,55,46,0,0,0,55,0,9,0,9,16,12,9,0,0,0,9,0,16,0,12,0,-57,19,1,0
80,101,117,0,0.2549587385794281,0.0,0.5099174771588562,0.0,127,7,72,0,0,55,0,0,0,0,2,5,0,0,0,0,0,0,2,0,5,0,-55,19,0,0
80,102,116,0,0.2550449775112442,0.0,0.5100899550224884,0.0,125,11,0,70,0,55,0,1,0,5,4,1,1,0,0,0,5,0,4,0,1,0,-54,19,0,0
80,103,116,0,0.2550449775112442,0.0,0.5100899550224884,0.0,100,28,0,0,60,0,40,0,17,4,7,0,0,0,17,0,4,0,7,0,0,0,-54,19,0,0
80,104,115,0,0.25517162471395866,0.0,0.5103432494279173,0.0,55,47,0,0,0,55,0,11,12,0,10,14,11,0,12,0,0,0,10,0,14,0,-53,19,0,0
80,105,117,0,0.25499557913351,0.0,0.50999115826702,0.0,127,33,72,0,0,55,0,1,1,4,25,2,1,0,1,0,4,0,25,0,2,0,-54,19,1,0
80,106,119,0,0.2548283720267766,0.0,0.5096567440535532,0.0,55,18,0,0,0,55,0,0,0,2,16,0,0,0,0,0,2,0,16,0,0,0,-55,19,1,0
80,107,121,0,0.2546694214876031,0.0,0.5093388429752062,0.0,55,34,0,0,0,55,0,19,0,3,12,0,19,0,0,0,3,0,12,0,0,0,-55,19,2,0
80,108,121,0,0.2546694214876031,0.0,0.5093388429752062,0.0,167,39,72,0,0,55,40,11,0,0,17,11,11,0,0,0,0,0,17,0,11,0,-55,19,0,0
80,109,123,0,0.25455151272824184,0.0,0.5091030254564837,0.0,257,45,72,70,60,55,0,24,0,0,17,4,24,0,0,0,0,0,17,0,4,0,-56,19,1,0
80,110,124,0,0.254478101232625,0.0,0.50895620246525,0.0,55,22,0,0,0,55,0,0,4,0,18,0,0,0,4,0,0,0,18,0,0,0,-56,19,1,0
80,111,124,0,0.2545108838185154,0.0,0.5090217676370308,0.0,55,30,0,0,0,55,0,2,4,11,12,1,2,0,4,0,11,0,12,0,1,0,-56,19,0,0
80,112,124,0,0.25454366640440573,0.0,0.5090873328088115,0.0,40,10,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,-56,19,0,0
80,113,124,0,0.25457644899029613,0.0,0.5091528979805923,0.0,257,23,72,70,60,55,0,0,6,0,0,17,0,0,6,0,0,0,0,0,17,0,-56,19,0,0
80,114,124,0,0.25457644899029613,0.0,0.5091528979805923,0.0,0,22,0,0,0,0,0,4,8,0,10,0,4,0,8,0,0,0,10,0,0,0,-56,19,0,0
80,115,124,0,0.25457644899029613,0.0,0.5091528979805923,0.0,72,40,72,0,0,0,0,14,12,6,7,1,14,0,12,0,6,0,7,0,1,0,-56,19,0,0
80,116,128,0,0.25431840551181084,0.0,0.5086368110236217,0.0,110,25,0,0,0,110,0,0,3,10,12,0,0,0,3,0,10,0,12,0,0,0,-58,19,2,0
80,117,128,0,0.254367618110236,0.0,0.508735236220472,0.0,165,51,0,70,0,55,40,8,8,9,14,12,8,0,8,0,9,0,14,0,12,0,-58,19,0,0
80,118,132,0,0.2541059449456394,0.0,0.5082118898912787,0.0,0,13,0,0,0,0,0,3,0,0,7,3,3,0,0,0,0,0,7,0,3,0,-60,19,2,0
80,119,134,0,0.25398384019750847,0.0,0.5079676803950169,0.0,115,29,0,0,60,55,0,0,4,0,24,1,0,0,4,0,0,0,24,0,1,0,-61,19,1,0
80,120,134,0,0.25398384019750847,0.0,0.5079676803950169,0.0,55,17,0,0,0,55,0,0,0,4,13,0,0,0,0,0,4,0,13,0,0,0,-61,19,0,0
80,121,134,0,0.25398384019750847,0.0,0.5079676803950169,0.0,40,20,0,0,0,0,40,0,5,4,11,0,0,0,5,0,4,0,11,0,0,0,-61,19,0,0
80,122,134,0,0.2540062843676353,0.0,0.5080125687352706,0.0,55,27,0,0,0,55,0,0,0,0,11,16,0,0,0,0,0,0,11,0,16,0,-61,19,0,0
80,123,134,0,0.2540062843676353,0.0,0.5080125687352706,0.0,175,25,0,0,120,55,0,0,0,13,11,1,0,0,0,0,13,0,11,0,1,0,-61,19,0,0
80,124,134,0,0.2540062843676353,0.0,0.5080125687352706,0.0,55,11,0,0,0,55,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,-61,19,0,0
80,125,134,0,0.2540062843676353,0.0,0.5080125687352706,0.0,125,8,0,70,0,55,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,-61,19,0,0
80,126,134,0,0.2540062843676353,0.0,0.5080125687352706,0.0,267,20,72,0,60,55,80,0,0,0,15,5,0,0,0,0,0,0,15,0,5,0,-61,19,0,0
80,127,134,0,0.2540062843676353,0.0,0.5080125687352706,0.0,127,2,72,0,0,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,-61,19,0,0
80,128,133,0,0.25395306447938004,0.0,0.5079061289587601,0.0,55,16,0,0,0,55,0,5,0,0,2,9,5,0,0,0,0,0,2,0,9,0,-60,19,0,0
80,129,133,0,0.25395306447938004,0.0,0.5079061289587601,0.0,242,3,72,0,60,110,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,-60,19,0,0
80,130,133,0,0.25395306447938004,0.0,0.5079061289587601,0.0,167,1,72,0,0,55,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-60,19,0,0
80,131,133,0,0.25395306447938004,0.0,0.5079061289587601,0.0,72,11,72,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,0,5,0,-60,19,0,0
80,132,133,0,0.25395306447938004,0.0,0.5079061289587601,0.0,115,0,0,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,19,0,0
80,133,127,0,0.25429946256717895,0.0,0.5085989251343579,0.0,197,7,72,70,0,55,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,-54,19,0,0
80,134,121,0,0.2542148760330577,0.0,0.5084297520661154,0.0,72,4,72,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,-48,19,0,0
80,135,112,0,0.2541666666666666,0.0,0.5083333333333332,0.0,167,3,72,0,0,55,40,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,-39,19,0,0
80,136,103,0,0.2528555111364934,0.0,0.5057110222729868,0.0,155,4,0,0,60,55,40,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,-30,19,0,0
80,137,91,0,0.2531746031746033,0.0,0.5063492063492065,0.0,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,19,0,0
80,138,72,0,0.25391236306729276,0.0,0.5078247261345855,0.0,127,4,72,0,0,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,19,0,0
80,139,52,0,0.25429864253393664,0.0,0.5085972850678733,0.0,187,9,72,0,60,55,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,21,19,0,0
80,140,43,0,0.2554817275747508,0.0,0.5109634551495016,0.0,125,6,0,70,0,55,0,0,0,2,4,0,0,0,0,0,2,0,4,0,0,0,30,19,0,0
80,141,39,0,0.2547908232118758,0.0,0.5095816464237516,0.0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,1,0
80,142,40,0,0.254551282051282,0.0,0.509102564102564,0.0,115,0,0,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,1,0
80,143,36,0,0.2556349206349206,0.0,0.5112698412698412,0.0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,39,19,0,0
80,144,34,0,0.2563279857397504,0.0,0.5126559714795008,0.0,95,5,0,0,0,55,40,0,0,3,2,0,0,0,0,0,3,0,2,0,0,0,41,19,0,0
80,145,31,0,0.2576344086021505,0.0,0.515268817204301,0.0,127,7,72,0,0,55,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,46,19,2,0
80,146,31,0,0.2576344086021505,0.0,0.515268817204301,0.0,115,26,0,0,60,55,0,5,0,14,5,2,5,0,0,0,14,0,5,0,2,0,46,19,0,0
80,147,31,0,0.2576344086021505,0.0,0.515268817204301,0.0,127,20,72,0,0,55,0,5,0,0,15,0,5,0,0,0,0,0,15,0,0,0,46,19,0,0
80,148,32,0,0.2571572580645161,0.0,0.5143145161290322,0.0,125,26,0,70,0,55,0,0,0,0,18,8,0,0,0,0,0,0,18,0,8,0,46,19,1,0
80,149,32,0,0.2571572580645161,0.0,0.5143145161290322,0.0,115,15,0,0,60,55,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,46,19,0,0
80,150,33,0,0.25672348484848484,0.0,0.5134469696969697,0.0,55,21,0,0,0,55,0,0,5,2,14,0,0,0,5,0,2,0,14,0,0,0,46,19,1,0
80,151,33,0,0.25672348484848484,0.0,0.5134469696969697,0.0,55,12,0,0,0,55,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,46,19,0,0
80,152,33,0,0.25946969696969696,0.0,0.5189393939393939,0.0,155,20,0,0,60,55,40,0,8,3,9,0,0,0,8,0,3,0,9,0,0,0,46,19,0,0
80,153,35,0,0.2584033613445379,0.0,0.5168067226890758,0.0,127,9,72,0,0,55,0,0,0,2,0,7,0,0,0,0,2,0,0,0,7,0,45,19,1,0
80,154,35,0,0.2584033613445379,0.0,0.5168067226890758,0.0,72,6,72,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,45,19,0,0
80,155,35,0,0.2584033613445379,0.0,0.5168067226890758,0.0,127,4,72,0,0,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,45,19,0,0
80,156,35,0,0.2584033613445379,0.0,0.5168067226890758,0.0,240,19,0,70,60,110,0,0,0,0,17,2,0,0,0,0,0,0,17,0,2,0,45,19,0,0
80,157,35,0,0.26042016806722695,0.0,0.5208403361344539,0.0,95,11,0,0,0,55,40,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,45,19,0,0
80,158,35,0,0.26042016806722695,0.0,0.5208403361344539,0.0,127,9,72,0,0,55,0,0,0,3,6,0,0,0,0,0,3,0,6,0,0,0,45,19,0,0
80,159,35,0,0.26462184873949596,0.0,0.5292436974789919,0.0,299,28,144,0,60,55,40,11,0,0,6,11,11,0,0,0,0,0,6,0,11,0,45,19,0,0
80,160,35,0,0.26462184873949596,0.0,0.5292436974789919,0.0,55,20,0,0,0,55,0,8,0,0,4,8,8,0,0,0,0,0,4,0,8,0,45,19,0,0
80,161,35,0,0.26462184873949596,0.0,0.5292436974789919,0.0,167,17,72,0,0,55,40,3,0,7,2,5,3,0,0,0,7,0,2,0,5,0,45,19,0,0
80,162,35,0,0.26890756302520996,0.0,0.5378151260504199,0.0,187,1,72,0,60,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,19,0,0
80,163,36,0,0.2678571428571428,0.0,0.5357142857142856,0.0,127,10,72,0,0,55,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,45,19,1,0
80,164,36,0,0.2678571428571428,0.0,0.5357142857142856,0.0,125,0,0,70,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,0
80,165,36,0,0.27095238095238117,0.0,0.5419047619047623,0.0,187,42,72,0,60,55,0,5,0,17,5,15,5,0,0,0,17,0,5,0,15,0,45,19,0,0
80,166,38,0,0.270697012802276,0.0,0.541394025604552,0.0,95,13,0,0,0,55,40,4,0,1,8,0,4,0,0,0,1,0,8,0,0,0,44,19,1,0
80,167,40,0,0.2686538461538462,0.0,0.5373076923076924,0.0,127,4,72,0,0,55,0,0,0,0,3,1,0,0,0,0,0,0,3,0,1,0,43,19,1,0
80,168,40,0,0.268974358974359,0.0,0.537948717948718,0.0,55,15,0,0,0,55,0,7,0,0,0,8,7,0,0,0,0,0,0,0,8,0,43,19,0,0
80,169,41,0,0.2686585365853659,0.0,0.5373170731707319,0.0,187,8,72,0,60,55,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,43,19,1,0
80,170,41,0,0.2686585365853659,0.0,0.5373170731707319,0.0,112,12,72,0,0,0,40,0,0,0,7,5,0,0,0,0,0,0,7,0,5,0,43,19,0,0
80,171,41,0,0.2695121951219513,0.0,0.5390243902439026,0.0,197,15,72,70,0,55,0,0,0,0,4,11,0,0,0,0,0,0,4,0,11,0,43,19,0,0
80,172,44,0,0.26691331923890077,0.0,0.5338266384778015,0.0,115,7,0,0,60,55,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,42,19,2,0
80,173,44,0,0.2671775898520086,0.0,0.5343551797040172,0.0,0,24,0,0,0,0,0,0,0,4,20,0,0,0,0,0,4,0,20,0,0,0,42,19,0,0
80,174,44,0,0.2693446088794931,0.0,0.5386892177589861,0.0,55,27,0,0,0,55,0,2,0,10,15,0,2,0,0,0,10,0,15,0,0,0,42,19,0,0
80,175,44,0,0.27145877378435523,0.0,0.5429175475687105,0.0,227,10,72,0,60,55,40,5,0,0,0,5,5,0,0,0,0,0,0,0,5,0,42,19,0,0
80,176,44,0,0.27547568710359477,0.0,0.5509513742071895,0.0,0,28,0,0,0,0,0,5,0,0,16,7,5,0,0,0,0,0,16,0,7,0,42,19,0,0
80,177,44,0,0.2789112050739962,0.0,0.5578224101479924,0.0,199,15,144,0,0,55,0,11,0,0,2,2,11,0,0,0,0,0,2,0,2,0,42,19,0,0
80,178,44,0,0.28578224101480004,0.0,0.5715644820296001,0.0,190,52,0,0,0,110,80,11,0,22,12,7,11,0,0,0,22,0,12,0,7,0,42,19,0,0
80,179,47,0,0.2853839037927847,0.0,0.5707678075855694,0.0,369,35,144,70,60,55,40,6,0,20,9,0,6,0,0,0,20,0,9,0,0,0,41,19,2,0
80,180,47,0,0.287604070305273,0.0,0.575208140610546,0.0,110,29,0,0,0,110,0,0,0,5,5,19,0,0,0,0,5,0,5,0,19,0,41,19,0,0
80,181,48,0,0.2898049645390069,0.0,0.5796099290780138,0.0,72,20,72,0,0,0,0,0,0,1,19,0,0,0,0,0,1,0,19,0,0,0,41,19,1,0
80,182,48,0,0.2898049645390069,0.0,0.5796099290780138,0.0,115,18,0,0,60,55,0,9,0,3,6,0,9,0,0,0,3,0,6,0,0,0,41,19,0,0
80,183,49,0,0.2881802721088433,0.0,0.5763605442176866,0.0,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,1,0
80,184,50,0,0.2866530612244895,0.0,0.573306122448979,0.0,40,31,0,0,0,0,40,12,0,0,4,15,12,0,0,0,0,0,4,0,15,0,41,19,1,0
80,185,51,0,0.28521568627450955,0.0,0.5704313725490191,0.0,187,2,72,0,60,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,41,19,1,0
80,186,54,0,0.2813766596785462,0.0,0.5627533193570924,0.0,55,21,0,0,0,55,0,9,0,3,9,0,9,0,0,0,3,0,9,0,0,0,40,19,2,0
80,187,56,0,0.2791558441558439,0.0,0.5583116883116878,0.0,197,14,72,70,0,55,0,1,0,13,0,0,1,0,0,0,13,0,0,0,0,0,39,19,1,0
80,188,58,0,0.2771627344222623,0.0,0.5543254688445246,0.0,40,40,0,0,0,0,40,12,0,3,25,0,12,0,0,0,3,0,25,0,0,0,38,19,1,0
80,189,61,0,0.279180327868853,0.0,0.558360655737706,0.0,172,41,72,0,60,0,40,10,0,18,1,12,10,0,0,0,18,0,1,0,12,0,37,19,2,0
80,190,63,0,0.2796466973886333,0.0,0.5592933947772666,0.0,55,28,0,0,0,55,0,17,0,5,0,6,17,0,0,0,5,0,0,0,6,0,36,19,1,0
80,191,65,0,0.27923076923076884,0.0,0.5584615384615377,0.0,72,24,72,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,17,0,7,0,35,19,1,0
80,192,70,0,0.27532091097308414,0.0,0.5506418219461683,0.0,115,19,0,0,60,55,0,3,0,5,6,5,3,0,0,0,5,0,6,0,5,0,33,19,3,0
80,193,73,0,0.27484779299847667,0.0,0.5496955859969533,0.0,112,29,72,0,0,0,40,0,0,0,18,11,0,0,0,0,0,0,18,0,11,0,32,19,2,0
80,194,75,0,0.27353153153153026,0.0,0.5470630630630605,0.0,55,32,0,0,0,55,0,18,0,7,4,3,18,0,0,0,7,0,4,0,3,0,32,19,2,0
80,195,75,0,0.2736036036036023,0.0,0.5472072072072046,0.0,130,36,0,70,60,0,0,9,0,9,18,0,9,0,0,0,9,0,18,0,0,0,32,19,0,0
80,196,76,0,0.2732105263157882,0.0,0.5464210526315764,0.0,55,11,0,0,0,55,0,0,5,6,0,0,0,0,5,0,6,0,0,0,0,0,32,19,1,0
80,197,78,0,0.2720612720612708,0.0,0.5441225441225416,0.0,95,24,0,0,0,55,40,0,0,4,20,0,0,0,0,0,4,0,20,0,0,0,31,19,1,0
80,198,80,0,0.2711392405063279,0.0,0.5422784810126559,0.0,210,49,0,0,60,110,40,0,0,0,30,19,0,0,0,0,0,0,30,0,19,0,30,19,1,0
80,199,81,0,0.2706172839506161,0.0,0.5412345679012323,0.0,127,35,72,0,0,55,0,0,0,10,24,1,0,0,0,0,10,0,24,0,1,0,30,19,1,0
80,200,85,0,0.2687114845938364,0.0,0.5374229691876728,0.0,127,19,72,0,0,55,0,1,0,0,18,0,1,0,0,0,0,0,18,0,0,0,28,19,2,0
81,1,50,50,0.5092653061224501,0.5,0.5080000000000007,0.5105306122448996,0,73,0,0,0,0,0,20,4,12,25,12,11,9,4,0,5,7,12,13,12,0,-50,-50,0,0
81,2,52,50,0.5146263736263752,0.5,0.5115384615384627,0.5177142857142876,55,42,0,0,0,55,0,4,12,4,22,0,4,0,12,0,4,0,12,10,0,0,-51,-50,1,0
81,3,54,50,0.5184213123404513,0.5,0.5158630328441665,0.5209795918367363,55,25,0,0,0,55,0,2,1,2,20,0,2,0,1,0,2,0,7,13,0,0,-52,-50,1,0
81,4,54,50,0.5188405995521914,0.5,0.5167016072676465,0.5209795918367363,175,36,0,0,120,55,0,0,2,12,22,0,0,0,2,0,9,3,17,5,0,0,-52,-50,0,0
81,5,56,50,0.52139888682746,0.5,0.5218181818181838,0.5209795918367363,175,71,0,0,0,55,120,0,0,10,22,39,0,0,0,0,8,2,8,14,29,10,-53,-50,1,0
81,6,57,50,0.5210161117078427,0.5,0.5210526315789492,0.5209795918367363,55,34,0,0,0,55,0,0,0,8,24,2,0,0,0,0,0,8,18,6,2,0,-53,-50,1,0
81,7,59,50,0.52288021088038,0.5,0.5247808299240236,0.5209795918367363,247,52,72,0,120,55,0,6,0,22,24,0,3,3,0,0,17,5,12,12,0,0,-54,-50,1,0
81,8,61,50,0.5236865172298447,0.5,0.5263934426229532,0.5209795918367363,125,31,0,70,0,55,0,9,0,1,21,0,7,2,0,0,0,1,7,14,0,0,-55,-50,1,0
81,9,63,50,0.5228553873162187,0.5,0.5247311827957011,0.5209795918367363,155,45,0,0,60,55,40,5,3,17,20,0,5,0,3,0,15,2,11,9,0,0,-56,-50,1,0
81,10,64,50,0.526089994331068,0.5,0.5312003968253995,0.5209795918367363,187,83,72,0,60,55,0,17,6,23,21,16,17,0,6,0,21,2,14,7,8,8,-56,-50,1,0
81,11,67,50,0.5274278330056598,0.5,0.5338760741745833,0.5209795918367363,55,44,0,0,0,55,0,4,10,6,23,1,4,0,10,0,6,0,19,4,1,0,-57,-50,2,0
81,12,69,50,0.528371296344626,0.5,0.5357630008525157,0.5209795918367363,55,32,0,0,0,55,0,2,2,6,22,0,2,0,2,0,2,4,14,8,0,0,-57,-50,2,0
81,13,69,50,0.5288968804913281,0.5,0.5364876385336752,0.5213061224489811,0,8,0,0,0,0,0,0,0,6,2,0,0,0,0,0,6,0,1,1,0,0,-57,-50,0,0
81,14,75,50,0.526256664828094,0.5,0.5312072072072068,0.5213061224489811,195,48,0,0,60,55,80,1,0,9,24,14,1,0,0,0,9,0,21,3,11,3,-59,-50,4,0
81,15,79,50,0.5247069398353308,0.5,0.5281077572216805,0.5213061224489811,55,39,0,0,0,55,0,0,0,15,12,12,0,0,0,0,12,3,12,0,12,0,-60,-50,3,0
81,16,79,50,0.5248529963105012,0.5,0.5283998701720213,0.5213061224489811,70,14,0,70,0,0,0,0,0,2,12,0,0,0,0,0,2,0,12,0,0,0,-60,-50,0,0
81,17,80,50,0.5248935675536041,0.5,0.528481012658227,0.5213061224489811,115,0,0,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,-50,1,0
81,18,84,50,0.52363355462667,0.5,0.525960986804359,0.5213061224489811,40,50,0,0,0,0,40,0,8,21,21,0,0,0,8,0,21,0,21,0,0,0,-61,-50,3,0
81,19,84,50,0.5239777887058439,0.5,0.5266494549627067,0.5213061224489811,142,42,72,70,0,0,0,0,26,4,3,9,0,0,26,0,4,0,3,0,9,0,-61,-50,0,0
81,20,84,50,0.5243650520449143,0.5,0.5274239816408477,0.5213061224489811,115,9,0,0,60,55,0,0,0,0,3,6,0,0,0,0,0,0,3,0,6,0,-61,-50,0,0
81,21,84,50,0.5243650520449143,0.5,0.5274239816408477,0.5213061224489811,0,39,0,0,0,0,0,2,0,21,16,0,2,0,0,0,21,0,16,0,0,0,-61,-50,0,0
81,22,87,49,0.5238161724192483,0.5,0.5274792836140055,0.5201530612244911,0,13,0,0,0,0,0,2,0,5,6,0,2,0,0,0,5,0,6,0,0,0,-62,-49,2,0
81,23,89,49,0.5233043140647474,0.5,0.5264555669050037,0.5201530612244911,237,22,72,70,0,55,40,0,1,0,20,1,0,0,1,0,0,0,20,0,1,0,-62,-49,2,0
81,24,93,47,0.5229713129022306,0.5,0.5251285647498816,0.5208140610545798,210,50,0,0,60,110,40,0,14,0,16,20,0,0,14,0,0,0,16,0,20,0,-63,-47,3,0
81,25,95,44,0.5237116852001347,0.5,0.5253303471444551,0.5220930232558142,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,-63,-44,2,0
81,26,97,35,0.5254229294810697,0.5,0.5242912371134004,0.5265546218487391,115,23,0,0,60,55,0,0,6,4,13,0,0,0,6,0,4,0,13,0,0,0,-63,-35,2,0
81,27,99,21,0.5243176664605228,0.5,0.5233972376829502,0.5252380952380954,95,54,0,0,0,55,40,14,4,12,24,0,14,0,4,0,12,0,24,0,0,0,-63,-21,2,0
81,28,99,13,0.5320239284524992,0.5,0.5243042671614083,0.53974358974359,0,35,0,0,0,0,0,0,0,9,9,17,0,0,0,0,9,0,9,0,17,0,-63,-13,0,0
81,29,101,10,0.5383399339933985,0.5,0.5233465346534637,0.5533333333333332,0,7,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,0,1,0,0,0,-64,-10,1,0
81,30,102,6,0.5581110463987566,0.5,0.52288875946418,0.5933333333333333,259,8,144,0,60,55,0,7,0,0,1,0,7,0,0,0,0,0,1,0,0,0,-64,-6,1,0
81,31,103,4,0.5612221587664183,0.5,0.5224443175328367,0.6000000000000001,115,57,0,0,60,55,0,14,0,28,15,0,14,0,0,0,28,0,15,0,0,0,-64,-4,1,0
81,32,108,1,0.2604447905849767,0.5,0.5208895811699534,0.0,254,56,144,70,0,0,40,20,3,3,21,9,20,0,3,0,3,0,21,0,9,0,-66,-1,3,0
81,33,112,0,0.2599903474903466,0.0,0.5199806949806932,0.0,187,22,72,0,60,55,0,16,0,0,0,6,16,0,0,0,0,0,0,0,6,0,-68,0,2,0
